,open,high,low,close,volume
2023-01-02 03:00:00,18.105556947279144,18.228546876695397,17.917530858310283,18.105556947279144,9002045.29242285
2023-01-02 04:00:00,17.888559344471144,18.015592552812063,17.881500125530028,17.888559344471144,5806083.886095715
2023-01-02 05:00:00,17.784711252734226,18.160803403209542,17.596296214535027,17.784711252734226,6691915.463724595
2023-01-02 06:00:00,17.571213259741494,17.645697821171385,17.4846478248489,17.571213259741494,9301519.935014796
2023-01-02 07:00:00,18.22268478470473,18.234207379446413,17.9158198698026,18.22268478470473,5615559.262963263
2023-01-02 08:00:00,18.218338895995164,18.268592354699678,18.011317311862655,18.218338895995164,8544518.612673532
2023-01-02 09:00:00,17.83353452541165,18.040154438448912,17.7288441120367,17.83353452541165,3914499.5026871827
2023-01-02 10:00:00,18.127506912542675,18.45663880615262,18.056282603877452,18.127506912542675,9793916.76557098
2023-01-02 11:00:00,17.685511466700497,17.776430701146005,17.68123662632025,17.685511466700497,1709324.8616120715
2023-01-02 12:00:00,17.76001167178836,17.919435441605838,17.667759666881963,17.76001167178836,7523465.729619382
2023-01-02 13:00:00,17.064578615758403,17.278943415376293,16.86662602572287,17.064578615758403,6945096.58084265
2023-01-02 14:00:00,16.611912870953834,16.809214783483572,16.33676601909551,16.611912870953834,2725043.5526573528
2023-01-02 15:00:00,16.677949270595015,16.81402624896104,16.35692451538098,16.677949270595015,4499595.989618824
2023-01-02 16:00:00,16.924920903714685,17.12018478645028,16.91694847087699,16.924920903714685,3815462.050993058
2023-01-02 17:00:00,16.983603438940364,17.067949892489057,16.572072702812306,16.983603438940364,1850435.8149924583
2023-01-02 18:00:00,16.94501347179412,17.052631254318754,16.877398135036763,16.94501347179412,6263092.206557571
2023-01-02 19:00:00,16.843675736367086,16.911079007062558,16.776228269777267,16.843675736367086,9943028.61008649
2023-01-02 20:00:00,16.346318275493633,16.675543468570368,16.112257131777064,16.346318275493633,6036293.269480503
2023-01-02 21:00:00,16.111693233215764,16.251363018218225,16.03773984265787,16.111693233215764,5907339.161914258
2023-01-02 22:00:00,15.96397509740626,15.968714608494235,15.743424949688297,15.96397509740626,1362823.3661909348
2023-01-02 23:00:00,16.302215541829906,16.38164290207757,16.039469951868263,16.302215541829906,2252982.010273214
2023-01-03 00:00:00,16.415003132608348,16.54095666021628,16.0767183875861,16.415003132608348,5618971.801920349
2023-01-03 01:00:00,15.836969471687338,15.85981485797298,15.753187999267974,15.836969471687338,9866607.077656642
2023-01-03 02:00:00,15.940378895040592,15.993107087126225,15.910771751204297,15.940378895040592,8889469.61915673
2023-01-03 03:00:00,15.81838991895687,15.831814268066939,15.64236855816996,15.81838991895687,4061882.0923585077
2023-01-03 04:00:00,15.605019580422011,15.712010618015974,15.457031050193859,15.605019580422011,5887038.2880531475
2023-01-03 05:00:00,15.796712875475649,15.846135364127655,15.673252108563968,15.796712875475649,5974320.00028723
2023-01-03 06:00:00,16.123253109971976,16.133852159289976,16.04404552858643,16.123253109971976,7168245.514859648
2023-01-03 07:00:00,16.424401153356822,16.46847912149759,16.375206718135694,16.424401153356822,7190038.371152247
2023-01-03 08:00:00,16.149600689750297,16.162728930289664,15.977761521344586,16.149600689750297,8108132.395473763
2023-01-03 09:00:00,16.05059904599442,16.128378865223368,16.021935521947455,16.05059904599442,1224739.2235571416
2023-01-03 10:00:00,16.157818187563304,16.20103637459793,15.931251711482789,16.157818187563304,9493121.715737011
2023-01-03 11:00:00,16.47397076154492,16.536707994355353,16.403420257312963,16.47397076154492,1630558.4139032192
2023-01-03 12:00:00,16.317022904225684,16.5361151378824,16.295722288470447,16.317022904225684,5285441.003292459
2023-01-03 13:00:00,16.257369617880467,16.30047829689465,16.22243826788454,16.257369617880467,9276213.487231385
2023-01-03 14:00:00,15.898592296344965,16.001773925124304,15.836725293953661,15.898592296344965,5389019.463079718
2023-01-03 15:00:00,15.519168925207056,15.656297354960085,15.20938267469985,15.519168925207056,1572731.5080980514
2023-01-03 16:00:00,15.772290232777209,15.987770999749728,15.64419445300318,15.772290232777209,3063160.1783074527
2023-01-03 17:00:00,16.20106497745941,16.37626546194792,16.166892692905172,16.20106497745941,6208000.798315804
2023-01-03 18:00:00,16.178725478880015,16.233061285867404,16.160115808270884,16.178725478880015,1790754.5610907217
2023-01-03 19:00:00,16.504447820341465,16.589676238922284,16.33795713872051,16.504447820341465,4813101.3791556675
2023-01-03 20:00:00,16.62485766661402,16.831845660397995,16.441456569474397,16.62485766661402,3961839.395722644
2023-01-03 21:00:00,16.41141541865479,16.474241185754753,16.406160679638333,16.41141541865479,8336868.650418156
2023-01-03 22:00:00,16.53109293931282,16.6312852209072,16.483042591192863,16.53109293931282,1991187.445019043
2023-01-03 23:00:00,17.040679000264007,17.12361195021655,16.984694447445225,17.040679000264007,7145186.051429076
2023-01-04 00:00:00,17.02959263587081,17.19028349329123,16.642656167817204,17.02959263587081,4659301.637883183
2023-01-04 01:00:00,17.563633169269586,17.68772119720787,17.284548864392555,17.563633169269586,6289756.124250958
2023-01-04 02:00:00,16.644572623718172,16.64775542883116,16.543862358296202,16.644572623718172,2849785.9472849024
2023-01-04 03:00:00,16.91931150077639,17.01168449990061,16.824292871335953,16.91931150077639,6487333.16285463
2023-01-04 04:00:00,16.94993263768435,17.17869734763139,16.74665507502584,16.94993263768435,7065799.546745014
2023-01-04 05:00:00,16.849749493253114,17.089047097778785,16.723446707731572,16.849749493253114,1632084.0819497006
2023-01-04 06:00:00,16.881857423415433,16.981817247845754,16.881499794599634,16.881857423415433,8419098.408246433
2023-01-04 07:00:00,16.211979530971856,16.326544581475893,16.17717329489539,16.211979530971856,8751287.015994173
2023-01-04 08:00:00,16.14191618421503,16.258073331983674,15.939148652660453,16.14191618421503,1571986.5011451524
2023-01-04 09:00:00,16.25837494645467,16.26979216598867,16.251132675406364,16.25837494645467,6428687.392875572
2023-01-04 10:00:00,16.74012678096949,16.78818927608366,16.300416422678925,16.74012678096949,6346103.472750043
2023-01-04 11:00:00,16.56784390422626,16.63994907088648,16.540845557019864,16.56784390422626,1112125.70681599
2023-01-04 12:00:00,16.301177701117865,16.422050648486817,16.290878018987428,16.301177701117865,4081117.725603562
2023-01-04 13:00:00,16.13881776205144,16.194296000280346,16.099775543592695,16.13881776205144,9720332.04442373
2023-01-04 14:00:00,16.43551098948472,16.45547373603918,16.178442872261357,16.43551098948472,5999056.770418687
2023-01-04 15:00:00,16.54483105266147,16.62746440871483,16.507635503397758,16.54483105266147,9398906.224673545
2023-01-04 16:00:00,16.370810365720196,16.480345036678173,16.20031962744136,16.370810365720196,7080801.722896456
2023-01-04 17:00:00,16.5401345714301,16.849280686368008,16.40575096781668,16.5401345714301,1255514.664009488
2023-01-04 18:00:00,16.573543719281595,16.698557650062966,16.454557047177833,16.573543719281595,1699418.7824355285
2023-01-04 19:00:00,16.895929808737424,17.177268210028487,16.555626567770414,16.895929808737424,7499610.598306807
2023-01-04 20:00:00,16.660037255727037,16.993527913391432,16.65148086737643,16.660037255727037,5991110.113321174
2023-01-04 21:00:00,16.55219548614284,16.57710126706745,16.416948248520313,16.55219548614284,2144364.9813988814
2023-01-04 22:00:00,16.42372715605019,16.532643498928053,16.39274043652705,16.42372715605019,6526564.105182546
2023-01-04 23:00:00,15.944335683543251,15.97747765958688,15.794613722505238,15.944335683543251,8292586.245113766
2023-01-05 00:00:00,16.04007065208309,16.061339412359093,15.940462203769387,16.04007065208309,7776841.871193508
2023-01-05 01:00:00,16.125140674792558,16.38366164663105,15.682809865239435,16.125140674792558,3215462.140288603
2023-01-05 02:00:00,16.128128967639363,16.420835772270955,16.0127584019418,16.128128967639363,3323754.6999043953
2023-01-05 03:00:00,16.053808290295215,16.101316845367634,16.013315532061196,16.053808290295215,9710540.245919023
2023-01-05 04:00:00,15.600717360631004,15.62184523036046,15.35907504857016,15.600717360631004,8986643.219374446
2023-01-05 05:00:00,15.470791103266315,15.536668516273716,15.24087051224528,15.470791103266315,3865035.829877848
2023-01-05 06:00:00,15.366068087921963,15.620705899528026,15.06641778596469,15.366068087921963,8416490.407021075
2023-01-05 07:00:00,15.12082847650089,15.192106740796795,15.120320776533752,15.12082847650089,2455646.767592909
2023-01-05 08:00:00,15.073357031504404,15.265074991068238,14.849589916261207,15.073357031504404,2771569.91193908
2023-01-05 09:00:00,15.196472585975101,15.238716111296796,14.757196816380684,15.196472585975101,2630764.484608108
2023-01-05 10:00:00,15.771065705388342,15.904721369505367,15.66006959413018,15.771065705388342,1789486.9751216364
2023-01-05 11:00:00,15.827514707204793,15.834566207762945,15.769291090292574,15.827514707204793,8692103.045452198
2023-01-05 12:00:00,15.910438279160969,16.12779301683085,15.749869634481072,15.910438279160969,6209262.083841178
2023-01-05 13:00:00,15.888159598482202,16.05625008518615,15.535642112756978,15.888159598482202,3330604.8324454473
2023-01-05 14:00:00,15.279860696926505,15.292366397230944,15.168509997673965,15.279860696926505,8637895.294548348
2023-01-05 15:00:00,15.27312674557287,15.543179591765547,15.143600408942376,15.27312674557287,8223820.834535383
2023-01-05 16:00:00,15.292899552993415,15.338881380917671,15.261831053954479,15.292899552993415,1908563.6631498004
2023-01-05 17:00:00,16.0476849454889,16.122034112198982,15.997907190524844,16.0476849454889,6797254.363614747
2023-01-05 18:00:00,15.987404128724203,16.04064979783066,15.900463561288218,15.987404128724203,7496502.413731935
2023-01-05 19:00:00,16.08528258583951,16.129661192275403,15.940576382578335,16.08528258583951,7442446.032873675
2023-01-05 20:00:00,16.07559031705226,16.272420199690124,15.976855581667815,16.07559031705226,7508284.370685438
2023-01-05 21:00:00,15.701326691085438,15.79028114230603,15.441794035457395,15.701326691085438,2525120.070841336
2023-01-05 22:00:00,16.0616551324061,16.165810018953042,15.89465209925297,16.0616551324061,3835778.0884189242
2023-01-05 23:00:00,16.30469202769844,16.65629380516465,16.248992188781795,16.30469202769844,8597606.57654016
2023-01-06 00:00:00,16.56416233433604,16.62565800789207,16.486920059365165,16.56416233433604,9085525.752047947
2023-01-06 01:00:00,16.264447275348697,16.42402585352987,16.03312479010214,16.264447275348697,3512699.9790838324
2023-01-06 02:00:00,16.722288150713,16.7869916077134,16.685520831947844,16.722288150713,1207175.645599772
2023-01-06 03:00:00,16.255021059317556,16.537530884657162,16.236657684661225,16.255021059317556,8737902.524494972
2023-01-06 04:00:00,16.447345921571085,16.517899763961527,16.415450985451766,16.447345921571085,4393826.540425744
2023-01-06 05:00:00,17.16945037747293,17.227613292045298,17.15860038301813,17.16945037747293,3965172.0036394275
2023-01-06 06:00:00,16.830945778632096,16.852556421149394,16.62120442352697,16.830945778632096,4122997.117197631
2023-01-06 07:00:00,16.64192677607331,16.6532909167676,16.590197277562982,16.64192677607331,4741267.815708773
2023-01-06 08:00:00,16.676688913471516,16.720619253624953,16.585900848994573,16.676688913471516,4404399.59489429
2023-01-06 09:00:00,16.51036513103376,16.560270911345942,16.337361425719166,16.51036513103376,6097878.092202043
2023-01-06 10:00:00,15.99991561193551,16.08485390987773,15.803039153300105,15.99991561193551,1710462.5064837118
2023-01-06 11:00:00,16.023401535924634,16.17335353157256,15.808955445710934,16.023401535924634,9743861.748776637
2023-01-06 12:00:00,15.6845193678642,15.853268143808112,15.444109582590244,15.6845193678642,9428059.310249452
2023-01-06 13:00:00,15.834603960433887,16.012457448443197,15.776853295549248,15.834603960433887,9409659.819539493
2023-01-06 14:00:00,15.544971062237472,15.86296746970723,15.50093683045917,15.544971062237472,8913498.61673722
2023-01-06 15:00:00,16.028361530860966,16.113366808493986,15.867016095649978,16.028361530860966,6942936.719635568
2023-01-06 16:00:00,15.778843548802527,15.82688889692394,15.689381231107316,15.778843548802527,2989977.0647358913
2023-01-06 17:00:00,15.67875456485584,15.844559694498491,15.529153452530895,15.67875456485584,1445351.3843173506
2023-01-06 18:00:00,15.935392724616447,16.03472476824764,15.875352073823702,15.935392724616447,1893889.5830358993
2023-01-06 19:00:00,15.544674165035369,15.562794801011334,15.315397887779422,15.544674165035369,3915932.50419045
2023-01-06 20:00:00,15.616921825911666,15.650368422023595,15.461103007790411,15.616921825911666,5534947.229462069
2023-01-06 21:00:00,16.026734296601564,16.18325463971165,15.935859214038445,16.026734296601564,9939277.640663145
2023-01-06 22:00:00,15.513064648781985,15.537927260245038,15.366393533964848,15.513064648781985,4918991.426151393
2023-01-06 23:00:00,15.571885344062654,15.63788421668185,15.321166136207433,15.571885344062654,5721814.814422391
2023-01-07 00:00:00,15.654366533133421,15.77421810987349,15.468191742214074,15.654366533133421,7256415.224692726
2023-01-07 01:00:00,15.900699398411593,16.017427440132995,15.688673244960004,15.900699398411593,2626605.7340301666
2023-01-07 02:00:00,15.508912090133936,15.747393842361978,15.48956028990445,15.508912090133936,9395443.014060302
2023-01-07 03:00:00,15.100878198938439,15.186164374709033,15.061938830188915,15.100878198938439,5761311.4525846075
2023-01-07 04:00:00,15.260017586658723,15.364470291017149,15.077856947767017,15.260017586658723,3486307.1104159174
2023-01-07 05:00:00,15.352178436951402,15.487222903631386,15.199303975626286,15.352178436951402,9415980.877049563
2023-01-07 06:00:00,15.43062202776764,15.557203811991194,15.372011362985857,15.43062202776764,6629055.567030551
2023-01-07 07:00:00,15.539080466579453,15.573736606652576,15.450926388973857,15.539080466579453,5353207.581242894
2023-01-07 08:00:00,15.329293192951026,15.372527350563066,15.070486925362191,15.329293192951026,6221403.189646968
2023-01-07 09:00:00,15.40203054716779,15.42557331969989,15.308699943275666,15.40203054716779,7734719.97014704
2023-01-07 10:00:00,15.493848243630962,15.561023753254446,15.474304063320806,15.493848243630962,2390842.03323658
2023-01-07 11:00:00,15.274036244152379,15.543314395257973,15.224140409196922,15.274036244152379,8783473.876329027
2023-01-07 12:00:00,15.845521708892877,15.925972079768185,15.697297088648247,15.845521708892877,9635561.292683916
2023-01-07 13:00:00,15.997268857255271,16.27165080855449,15.967258169442575,15.997268857255271,6102996.86575067
2023-01-07 14:00:00,15.617716469680177,15.74670687313413,15.54072896594362,15.617716469680177,7140437.621178383
2023-01-07 15:00:00,15.82435531549586,16.09072899506816,15.772859497241619,15.82435531549586,8738501.327616166
2023-01-07 16:00:00,15.51746289489815,15.57841057989751,15.31434094894529,15.51746289489815,4373295.682748504
2023-01-07 17:00:00,15.763284571553587,15.934749490672889,15.525113233212876,15.763284571553587,9935486.153941585
2023-01-07 18:00:00,16.13012442855369,16.150108420901002,15.949020030456035,16.13012442855369,7124512.323762079
2023-01-07 19:00:00,15.866980456730875,16.04445635937468,15.762070286659077,15.866980456730875,4815988.285221839
2023-01-07 20:00:00,16.17428076113048,16.278258013612398,16.082276828329505,16.17428076113048,7096041.7750146445
2023-01-07 21:00:00,16.309421810717804,16.52980946238164,16.15865611807076,16.309421810717804,5695120.292620928
2023-01-07 22:00:00,16.579192786319044,16.62895171649453,16.234298720706136,16.579192786319044,2004774.1438452867
2023-01-07 23:00:00,17.20978848489168,17.382632900470618,17.072940547170546,17.20978848489168,8162787.742923866
2023-01-08 00:00:00,17.127037660754837,17.148758972341035,16.94768732067784,17.127037660754837,6079380.222276389
2023-01-08 01:00:00,16.870552857112944,16.932356723392104,16.861090885015805,16.870552857112944,8162610.020864998
2023-01-08 02:00:00,16.57209384642983,16.601387028065385,16.37936356351526,16.57209384642983,2394207.4633071925
2023-01-08 03:00:00,16.30334133323694,16.306985220502977,16.20228163676703,16.30334133323694,5845214.411206981
2023-01-08 04:00:00,16.27981324425747,16.440439491328558,16.16469768195348,16.27981324425747,7899618.449916216
2023-01-08 05:00:00,16.392498446627595,16.495259259528854,16.274882499426333,16.392498446627595,9894741.108317185
2023-01-08 06:00:00,16.48482735660265,16.492866290118307,16.325653983830453,16.48482735660265,8959575.487467328
2023-01-08 07:00:00,16.759168901500853,16.92483814756943,16.74121527023574,16.759168901500853,8779146.643545754
2023-01-08 08:00:00,16.765172928550097,17.1408681408998,16.65369014301035,16.765172928550097,3227141.243317582
2023-01-08 09:00:00,17.254191295051264,17.336395467403968,16.987989810113962,17.254191295051264,8541861.415381428
2023-01-08 10:00:00,17.164550301624466,17.190856786405238,17.13325680311264,17.164550301624466,2523531.497886668
2023-01-08 11:00:00,18.100035293245405,18.35618781205004,18.08077044530683,18.100035293245405,2782968.980935902
2023-01-08 12:00:00,18.328289982421875,18.665863288251764,18.095821538089858,18.328289982421875,1991050.693691248
2023-01-08 13:00:00,18.015865980106643,18.04205193723357,17.84709232482032,18.015865980106643,8718368.776424084
2023-01-08 14:00:00,17.631750799641832,17.693003058734227,17.416653454855922,17.631750799641832,1974290.468061868
2023-01-08 15:00:00,17.803591742651328,17.97949173077446,17.67534223454977,17.803591742651328,2243003.31770509
2023-01-08 16:00:00,17.725739174630018,17.75183017771512,17.666781104517003,17.725739174630018,3212984.3507414726
2023-01-08 17:00:00,17.980566836558985,18.01635941208434,17.759595576266317,17.980566836558985,6153961.682085769
2023-01-08 18:00:00,18.15247183702,18.18602251224537,18.125266328498274,18.15247183702,8921621.667703629
2023-01-08 19:00:00,18.127765939806295,18.188087980513792,18.019580560708437,18.127765939806295,4764053.397300113
2023-01-08 20:00:00,17.822483181226406,17.92225851236251,17.56273154782305,17.822483181226406,5916573.542726067
2023-01-08 21:00:00,17.284208616684754,17.32528326916187,17.165589073419422,17.284208616684754,2498404.599615277
2023-01-08 22:00:00,17.131491069857805,17.338909334817743,16.91899489252638,17.131491069857805,3393512.7030801247
2023-01-08 23:00:00,17.42653436955476,17.590076662283693,17.246692902322913,17.42653436955476,2205331.8623719746
2023-01-09 00:00:00,17.50279008577683,17.59842666442425,17.445657893869154,17.50279008577683,4689269.603803808
2023-01-09 01:00:00,17.06835056990965,17.116524383589695,16.995067484927535,17.06835056990965,6313020.928103731
2023-01-09 02:00:00,17.12906064499925,17.309048410456278,16.930200354542208,17.12906064499925,3556175.7703010873
2023-01-09 03:00:00,17.262654361027703,17.463408498757758,17.23758404186333,17.262654361027703,8613962.700173134
2023-01-09 04:00:00,16.959097013185836,17.01971137794483,16.945114922990278,16.959097013185836,9831145.159059709
2023-01-09 05:00:00,17.012800354576413,17.17493395786772,16.8958985461603,17.012800354576413,2081393.670831229
2023-01-09 06:00:00,17.034167039569855,17.08524866948965,16.842384322224166,17.034167039569855,1160740.5041379174
2023-01-09 07:00:00,16.646332023656903,16.722974341418617,16.378758125329927,16.646332023656903,8107992.166553054
2023-01-09 08:00:00,16.766962614228927,16.79035957639778,16.619558194169368,16.766962614228927,2715784.100230104
2023-01-09 09:00:00,16.95653323995779,17.000074778340704,16.63120698661364,16.95653323995779,4178319.333947731
2023-01-09 10:00:00,17.325356561036813,17.364940243895884,17.323612415915246,17.325356561036813,4548080.9644822925
2023-01-09 11:00:00,17.692059541870833,17.810077162489193,17.391567216952463,17.692059541870833,9249394.500108501
2023-01-09 12:00:00,17.20616137761264,17.472006276446137,17.10525530560338,17.20616137761264,6929543.941895458
2023-01-09 13:00:00,16.88496080800924,16.94630589823644,16.758139464190414,16.88496080800924,1365485.4127260167
2023-01-09 14:00:00,17.0603782619428,17.110974682408422,17.05331769434662,17.0603782619428,1133292.1664273913
2023-01-09 15:00:00,17.237183755209003,17.32917778580065,17.21091816600278,17.237183755209003,2796112.877772521
2023-01-09 16:00:00,17.4162482228011,17.676264557428727,17.147182972175454,17.4162482228011,3863547.4678544025
2023-01-09 17:00:00,18.7597628864116,18.833118186742965,18.335907381740608,18.7597628864116,5360714.50677939
2023-01-09 18:00:00,18.97557765900969,19.256317869682487,18.93833384900569,18.97557765900969,8540554.7107797
2023-01-09 19:00:00,19.408166267004372,19.536070707021658,19.153424537030595,19.408166267004372,3833359.8043128354
2023-01-09 20:00:00,19.780130164970387,20.042938154606126,19.712060070213862,19.780130164970387,4388834.973444898
2023-01-09 21:00:00,20.039498957555004,20.20331527388808,19.914532736832097,20.039498957555004,3964041.3700869186
2023-01-09 22:00:00,19.914830191549285,20.096743916553184,19.5994355316214,19.914830191549285,1080688.0242961505
2023-01-09 23:00:00,20.218791724214633,20.280871348106196,20.152319039263507,20.218791724214633,9596813.852063078
2023-01-10 00:00:00,19.90796084007914,19.91816085015298,19.88354271074154,19.90796084007914,2250962.957228264
2023-01-10 01:00:00,19.815313298626005,19.939274845810644,19.653120043959476,19.815313298626005,3589007.303829223
2023-01-10 02:00:00,19.624585745012634,19.66840186932898,19.22773490664576,19.624585745012634,2163729.718867976
2023-01-10 03:00:00,19.65831877665326,19.71871821912308,19.55480833571584,19.65831877665326,5414888.405410504
2023-01-10 04:00:00,20.56995406391245,20.851576190678283,20.375855624401556,20.56995406391245,9389495.034482492
2023-01-10 05:00:00,19.803413764173925,19.82296387137468,19.571482585047022,19.803413764173925,1906306.4586293763
2023-01-10 06:00:00,20.076797125734963,20.242716259164727,19.825222063423272,20.076797125734963,4968072.312296465
2023-01-10 07:00:00,19.430820769493998,19.474608412654327,19.2292373328769,19.430820769493998,1201373.611944206
2023-01-10 08:00:00,19.248944289719347,19.569759371985274,18.892100785517957,19.248944289719347,7938083.992475334
2023-01-10 09:00:00,19.669664985986998,19.803091135061226,19.12747798833589,19.669664985986998,6771035.291989825
2023-01-10 10:00:00,19.69647032643641,19.817434924830238,19.416269285438396,19.69647032643641,7297287.973364351
2023-01-10 11:00:00,19.27342244478845,19.5672490813483,19.17958115097145,19.27342244478845,5251027.248061595
2023-01-10 12:00:00,18.99915805633802,19.08369412441018,18.976626114455442,18.99915805633802,9168697.266007653
2023-01-10 13:00:00,19.258823122026,19.567171190702407,19.225031892368634,19.258823122026,4686017.057853486
2023-01-10 14:00:00,18.978939227014845,19.148201108618,18.620098758103154,18.978939227014845,5626765.673083693
2023-01-10 15:00:00,19.06250486897775,19.09198497682077,18.927721739668485,19.06250486897775,7257603.000435664
2023-01-10 16:00:00,19.081274953925547,19.42727446704272,18.908932189918428,19.081274953925547,5685045.76985914
2023-01-10 17:00:00,18.833991771965202,18.837630179802243,18.510252412279232,18.833991771965202,2704020.8312469516
2023-01-10 18:00:00,19.64292543472344,19.662888550358282,19.608099075347074,19.64292543472344,3853635.562404208
2023-01-10 19:00:00,19.893363458266116,20.12556232430169,19.893150373778393,19.893363458266116,1830650.2132492475
2023-01-10 20:00:00,19.089026817580994,19.392245925036576,18.79889880033454,19.089026817580994,4893521.47495568
2023-01-10 21:00:00,19.161542481223233,19.29279659054579,19.150928227306085,19.161542481223233,6484528.837776952
2023-01-10 22:00:00,18.909247782171335,19.06074522710943,18.800721060295636,18.909247782171335,2066769.498422266
2023-01-10 23:00:00,19.232916374611214,19.380125531206733,19.231129623542643,19.232916374611214,6675284.093231161
2023-01-11 00:00:00,18.929365785549354,19.132556002377175,18.791953049776758,18.929365785549354,9035849.257768985
2023-01-11 01:00:00,18.887192611029455,18.981381135266272,18.605280495320535,18.887192611029455,4039513.5968696764
2023-01-11 02:00:00,19.079196103552306,19.449809047317878,18.905787381939724,19.079196103552306,2998297.8659693785
2023-01-11 03:00:00,19.41080031535341,19.440969053376637,19.27076289201028,19.41080031535341,9037054.574577127
2023-01-11 04:00:00,18.94607887880841,19.165040147560536,18.876183927504574,18.94607887880841,7227507.123077937
2023-01-11 05:00:00,18.820537456857654,18.858668952239455,18.808660357419303,18.820537456857654,1948553.8125089845
2023-01-11 06:00:00,18.64294868799146,18.825650374874044,18.394600570521746,18.64294868799146,4673007.568555592
2023-01-11 07:00:00,18.400509047631104,18.4566583547952,18.32723218805317,18.400509047631104,7066806.397790939
2023-01-11 08:00:00,19.051344661969463,19.270071409959428,18.697623615629315,19.051344661969463,6169454.874779092
2023-01-11 09:00:00,19.206808960625224,19.27244898329212,19.200580844706607,19.206808960625224,6566924.074148857
2023-01-11 10:00:00,18.723607289990614,18.9667007402783,18.42511878555378,18.723607289990614,6104216.565765335
2023-01-11 11:00:00,19.068426522516475,19.549112381709854,19.062654763206783,19.068426522516475,8182552.287744013
2023-01-11 12:00:00,19.878860525677467,19.90844201186174,19.637588370460442,19.878860525677467,3883842.611172808
2023-01-11 13:00:00,20.290486572725026,20.333893293655514,20.11525681330895,20.290486572725026,7376161.131094268
2023-01-11 14:00:00,19.675059807590664,19.867274466101755,19.57179230655964,19.675059807590664,9919714.982448557
2023-01-11 15:00:00,19.48561036674967,19.81698796640751,19.452307499651976,19.48561036674967,4509629.720030623
2023-01-11 16:00:00,19.980411559795208,20.12721627775472,19.91424357653824,19.980411559795208,8119434.830993137
2023-01-11 17:00:00,19.69870190112849,19.73701419895508,19.656894498721304,19.69870190112849,3214983.1342255394
2023-01-11 18:00:00,19.874604258027716,20.00694484033133,19.872959735022828,19.874604258027716,3537070.410556444
2023-01-11 19:00:00,20.183556680552186,20.221629141817598,20.027692187312642,20.183556680552186,9413774.867651887
2023-01-11 20:00:00,19.810422071427347,20.128986980284648,19.535502328771724,19.810422071427347,1233445.206238199
2023-01-11 21:00:00,19.787841826746018,19.992765519307646,19.562517880291256,19.787841826746018,2956846.1037474633
